fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
2,35,2.061e-05,0.014811,0.994499,0.025052,0.992094,0.992126,0.999788,0.996561,0.987629,0.98773,0.996533,0.984226,0.984187,58.76
2,36,1.813e-05,0.010701,0.99639,0.028121,0.989,0.989093,0.999871,0.997937,0.980069,0.980405,0.997901,0.978156,0.977999,58.56
2,37,1.577e-05,0.010691,0.996218,0.030899,0.989343,0.989431,0.999798,0.997937,0.980756,0.981068,0.997902,0.978832,0.978687,58.43
2,38,1.355e-05,0.012101,0.995789,0.026998,0.990718,0.990769,0.999707,0.996561,0.98488,0.985044,0.996523,0.981504,0.981437,58.53
2,39,1.147e-05,0.011424,0.996132,0.027395,0.991062,0.99112,0.999824,0.997937,0.984192,0.984396,0.997909,0.982217,0.982125,58.45
2,40,9.55e-06,0.008418,0.99682,0.019495,0.9945,0.994517,0.99983,0.997937,0.991065,0.99112,0.997924,0.989023,0.989,58.43
2,41,7.78e-06,0.010001,0.996562,0.024242,0.993469,0.993495,0.999778,0.997937,0.989003,0.989093,0.99792,0.986977,0.986937,58.67
2,42,6.18e-06,0.00686,0.997508,0.026616,0.991062,0.99112,0.999851,0.997937,0.984192,0.984396,0.997909,0.982217,0.982125,58.38
2,43,4.76e-06,0.009517,0.996906,0.019773,0.993812,0.993836,0.999842,0.997937,0.989691,0.989768,0.997921,0.987658,0.987625,58.39
3,1,9.99e-05,0.124405,0.952127,0.043979,0.985562,0.985724,0.999442,0.996564,0.974553,0.975118,0.996484,0.971359,0.971124,58.47
3,2,9.961e-05,0.089693,0.966309,0.04323,0.985562,0.985734,0.999396,0.997251,0.973865,0.97448,0.997183,0.971389,0.971124,58.91
3,3,9.911e-05,0.077932,0.970692,0.061153,0.975593,0.976134,0.999402,0.997938,0.953232,0.955263,0.99784,0.952136,0.951185,59.14
3,4,9.843e-05,0.076458,0.972669,0.032231,0.990375,0.99045,0.99962,0.997938,0.982806,0.983074,0.997905,0.980862,0.980749,58.14
3,5,9.755e-05,0.069741,0.972411,0.034023,0.988312,0.98838,0.9995,0.993814,0.982806,0.983005,0.993741,0.976683,0.976624,57.1
3,6,9.649e-05,0.069237,0.97456,0.026851,0.989687,0.989726,0.999654,0.993127,0.986245,0.986348,0.993075,0.979397,0.979374,58.06
