fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
2,33,2.591e-05,0.04624,0.983842,0.081176,0.979718,0.979911,0.996123,0.989684,0.969759,0.97033,0.989481,0.959627,0.959437,77.59
2,34,2.321e-05,0.046712,0.984186,0.080059,0.975249,0.97561,0.996279,0.990371,0.960137,0.961282,0.990078,0.950934,0.950499,77.5
2,35,2.061e-05,0.045139,0.98367,0.081433,0.975937,0.976335,0.996579,0.993122,0.958763,0.960106,0.992883,0.952437,0.951874,76.86
2,36,1.813e-05,0.03888,0.986506,0.06586,0.980406,0.980526,0.996751,0.986933,0.973883,0.974202,0.986769,0.960893,0.960811,76.87
2,37,1.577e-05,0.03895,0.986334,0.075477,0.977999,0.978231,0.996559,0.988996,0.96701,0.967699,0.988756,0.95623,0.955999,77.01
2,38,1.355e-05,0.039636,0.984787,0.077255,0.977312,0.97752,0.996448,0.986933,0.967698,0.968286,0.986685,0.954801,0.954624,77.12
3,1,9.99e-05,0.451075,0.791749,0.343333,0.854933,0.853675,0.924612,0.846048,0.863824,0.861442,0.848649,0.709981,0.709868,76.73
3,2,9.961e-05,0.35218,0.846068,0.341151,0.854589,0.861629,0.941472,0.905155,0.803989,0.822097,0.894415,0.712818,0.709168,76.8
3,3,9.911e-05,0.299126,0.876665,0.340776,0.838089,0.856795,0.968106,0.968385,0.707703,0.768266,0.957209,0.700346,0.676148,77.21
3,4,9.843e-05,0.259307,0.894027,0.239866,0.896528,0.901473,0.971877,0.946392,0.84663,0.860625,0.940413,0.79702,0.793049,77.04
3,5,9.755e-05,0.241167,0.898496,0.194026,0.91956,0.920678,0.979096,0.933333,0.905777,0.908361,0.9314,0.839436,0.839118,76.72
3,6,9.649e-05,0.222022,0.910271,0.161569,0.938123,0.937802,0.984217,0.932646,0.943604,0.943016,0.933333,0.8763,0.876247,77.1
3,7,9.524e-05,0.210762,0.913623,0.166026,0.932623,0.933739,0.984736,0.949141,0.916094,0.918829,0.947368,0.865716,0.865244,77.02
3,8,9.382e-05,0.187767,0.923249,0.143444,0.947748,0.948299,0.989307,0.958076,0.937414,0.938721,0.957163,0.895687,0.895496,76.94
3,9,9.222e-05,0.175505,0.929437,0.14105,0.944998,0.946019,0.989803,0.963574,0.92641,0.929092,0.962143,0.890609,0.889995,76.98
3,10,9.045e-05,0.1713,0.93468,0.115573,0.953249,0.953265,0.992034,0.953265,0.953232,0.953265,0.953232,0.906497,0.906497,76.95
3,11,8.853e-05,0.163061,0.933734,0.129667,0.952217,0.953214,0.991862,0.973196,0.931224,0.934037,0.972003,0.90523,0.904433,76.83
3,12,8.645e-05,0.148997,0.94061,0.115717,0.955655,0.955837,0.992501,0.95945,0.951857,0.952251,0.959113,0.911336,0.911309,76.88
3,13,8.423e-05,0.139991,0.945423,0.115322,0.95153,0.952252,0.993121,0.966323,0.936726,0.938585,0.965273,0.903453,0.903058,77.08
3,14,8.187e-05,0.128463,0.950322,0.086812,0.967343,0.967343,0.995587,0.96701,0.967675,0.967675,0.96701,0.934686,0.934685,77.06
3,15,7.939e-05,0.11877,0.953932,0.089665,0.967686,0.968307,0.9966,0.986942,0.948418,0.950364,0.986409,0.936066,0.935372,76.81
3,16,7.679e-05,0.109377,0.958487,0.125386,0.950842,0.952507,0.99466,0.985567,0.916094,0.921594,0.984479,0.903864,0.901682,77.25
3,17,7.409e-05,0.109483,0.957284,0.125649,0.951186,0.953042,0.995355,0.990378,0.911967,0.918419,0.989552,0.905154,0.902369,77.07
3,18,7.129e-05,0.096478,0.9633,0.097856,0.96253,0.963435,0.99639,0.986942,0.938102,0.941022,0.986262,0.926163,0.925059,76.94
3,19,6.841e-05,0.100617,0.962527,0.109992,0.955999,0.957191,0.99548,0.983505,0.928473,0.932248,0.982533,0.913378,0.911996,77.07
3,20,6.545e-05,0.094398,0.964418,0.09173,0.967686,0.968371,0.996695,0.989003,0.946355,0.948583,0.988506,0.936223,0.935372,77.08
3,21,6.243e-05,0.082473,0.967598,0.072128,0.97353,0.973925,0.997394,0.988316,0.958735,0.959947,0.987952,0.947474,0.94706,76.97
3,22,5.937e-05,0.079314,0.970606,0.080631,0.969749,0.97041,0.997747,0.991753,0.94773,0.949967,0.991367,0.940408,0.939497,76.64
3,23,5.627e-05,0.077175,0.971122,0.073185,0.973187,0.973559,0.997223,0.986942,0.959422,0.960535,0.986563,0.946731,0.946373,76.94
3,24,5.314e-05,0.067964,0.975591,0.082992,0.969749,0.97041,0.997487,0.991753,0.94773,0.949967,0.991367,0.940408,0.939497,76.47
3,25,5e-05,0.072474,0.972239,0.061678,0.978343,0.978622,0.998141,0.991065,0.965612,0.966488,0.990826,0.956995,0.956686,76.45
3,26,4.686e-05,0.064073,0.976278,0.061032,0.977312,0.977582,0.998061,0.989003,0.965612,0.96642,0.988732,0.954884,0.954623,76.77
