fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
2,40,9.55e-06,0.025418,0.991147,0.085776,0.972155,0.972644,0.998036,0.990371,0.953952,0.955541,0.990014,0.944939,0.944311,82.04
2,41,7.78e-06,0.023257,0.991319,0.072666,0.974905,0.975296,0.998348,0.991059,0.958763,0.960027,0.990767,0.950308,0.949811,81.93
2,42,6.18e-06,0.02527,0.991491,0.08622,0.97353,0.973925,0.997999,0.988996,0.958076,0.959306,0.988652,0.947515,0.947061,81.98
2,43,4.76e-06,0.025552,0.991491,0.076184,0.975593,0.975957,0.99826,0.991059,0.960137,0.961308,0.99078,0.951642,0.951186,81.85
2,44,3.51e-06,0.020909,0.992523,0.092727,0.970093,0.970737,0.998149,0.992435,0.947766,0.949967,0.992086,0.941127,0.940187,81.77
2,45,2.45e-06,0.025647,0.991405,0.095853,0.969405,0.970124,0.998076,0.99381,0.945017,0.947541,0.993497,0.939932,0.938812,81.68
2,46,1.57e-06,0.020427,0.992952,0.089225,0.972843,0.973338,0.998098,0.991747,0.953952,0.9556,0.991429,0.946363,0.945687,81.64
2,47,8.9e-07,0.020088,0.993382,0.084984,0.973187,0.973631,0.998039,0.990371,0.956014,0.957447,0.990036,0.946934,0.946374,81.55
2,48,3.9e-07,0.020397,0.992093,0.083735,0.97353,0.973978,0.998203,0.991059,0.956014,0.957475,0.990741,0.947644,0.947061,81.45
3,1,9.99e-05,0.465714,0.786592,0.40383,0.819869,0.792228,0.908351,0.686598,0.953232,0.93627,0.752443,0.663822,0.639772,81.39
3,2,9.961e-05,0.354836,0.843146,0.295661,0.869027,0.856063,0.950901,0.778694,0.959422,0.950503,0.812464,0.750439,0.738071,81.56
3,3,9.911e-05,0.291785,0.873399,0.251508,0.895497,0.889935,0.96325,0.844674,0.946355,0.940321,0.858926,0.795127,0.791001,81.7
3,4,9.843e-05,0.261034,0.891964,0.215272,0.911653,0.90617,0.973342,0.852921,0.970426,0.966511,0.868308,0.829063,0.823314,81.57
3,5,9.755e-05,0.232504,0.90434,0.175433,0.922998,0.921016,0.981273,0.897595,0.948418,0.945692,0.902487,0.847095,0.845998,81.61
3,6,9.649e-05,0.21174,0.91431,0.19726,0.915091,0.918777,0.983768,0.960137,0.870014,0.880832,0.95616,0.833565,0.830177,81.63
3,7,9.524e-05,0.195174,0.92196,0.182497,0.927123,0.929192,0.983022,0.956014,0.898212,0.903834,0.953285,0.855671,0.854243,81.6
3,8,9.382e-05,0.175467,0.929351,0.138239,0.943623,0.942131,0.989343,0.917526,0.969739,0.968093,0.921569,0.888462,0.887248,81.71
3,9,9.222e-05,0.16775,0.935625,0.147106,0.942592,0.944203,0.990429,0.971134,0.91403,0.918726,0.969365,0.886626,0.885182,81.57
3,10,9.045e-05,0.15478,0.938633,0.114968,0.955311,0.95551,0.992266,0.95945,0.951169,0.951602,0.959085,0.910653,0.910622,81.54
3,11,8.853e-05,0.143682,0.943361,0.124173,0.94878,0.949543,0.991703,0.963574,0.933975,0.935915,0.962438,0.897951,0.897558,81.53
3,12,8.645e-05,0.13949,0.946025,0.110175,0.957374,0.958249,0.993372,0.978007,0.936726,0.939274,0.977044,0.915525,0.914746,81.74
3,13,8.423e-05,0.129015,0.950752,0.147847,0.940186,0.94246,0.991161,0.979381,0.900963,0.908222,0.977612,0.883085,0.880368,81.51
3,14,8.187e-05,0.119113,0.95419,0.101971,0.959092,0.958202,0.994526,0.937457,0.980743,0.979885,0.940013,0.919049,0.918186,81.8
3,15,7.939e-05,0.110218,0.956596,0.102069,0.962186,0.962863,0.994938,0.980069,0.944292,0.946251,0.979315,0.924963,0.924372,81.72
3,16,7.679e-05,0.10643,0.960722,0.178587,0.93056,0.934245,0.993313,0.986254,0.874828,0.887446,0.98452,0.866507,0.861115,81.89
3,17,7.409e-05,0.096253,0.963128,0.098744,0.958061,0.958333,0.994495,0.964261,0.951857,0.952478,0.963788,0.916192,0.916122,81.92
3,18,7.129e-05,0.098124,0.964676,0.072771,0.973874,0.973739,0.996501,0.968385,0.979367,0.979152,0.968707,0.947806,0.947749,81.78
3,19,6.841e-05,0.085877,0.965707,0.123019,0.949123,0.951187,0.996073,0.991065,0.907153,0.914394,0.99024,0.901421,0.898244,81.59
3,20,6.545e-05,0.080875,0.970348,0.084033,0.966655,0.967174,0.996878,0.982131,0.951169,0.952667,0.981547,0.933757,0.93331,81.88
3,21,6.243e-05,0.078845,0.971036,0.078857,0.969405,0.969882,0.997246,0.98488,0.95392,0.955333,0.984386,0.93926,0.93881,81.7
3,22,5.937e-05,0.077518,0.971208,0.104251,0.962874,0.964048,0.997227,0.995189,0.930536,0.934797,0.994853,0.927685,0.925746,81.73
3,23,5.627e-05,0.071349,0.972411,0.08921,0.967686,0.968499,0.997485,0.993127,0.942228,0.945062,0.992754,0.936585,0.935372,81.84
3,24,5.314e-05,0.065644,0.976622,0.058848,0.979718,0.979843,0.998062,0.985567,0.973865,0.974185,0.985386,0.959502,0.959436,81.77
3,25,5e-05,0.061993,0.977396,0.081883,0.967686,0.968478,0.998074,0.99244,0.942916,0.945645,0.992041,0.93652,0.935372,81.78
3,26,4.686e-05,0.058508,0.977826,0.049952,0.982812,0.9829,0.998452,0.987629,0.977992,0.978216,0.9875,0.965669,0.965624,81.69
3,27,4.373e-05,0.055139,0.980576,0.05126,0.984187,0.98429,0.998395,0.990378,0.977992,0.978276,0.990251,0.968448,0.968374,81.8
3,28,4.063e-05,0.052631,0.98092,0.064746,0.975937,0.976383,0.998319,0.994502,0.957359,0.958913,0.994286,0.95253,0.951873,81.81
3,29,3.757e-05,0.050729,0.981865,0.107094,0.961843,0.963086,0.997595,0.995189,0.928473,0.93299,0.994842,0.925744,0.923683,81.67
3,30,3.455e-05,0.044427,0.982467,0.072206,0.973874,0.974359,0.998215,0.99244,0.955296,0.956925,0.992143,0.948402,0.947748,81.64
3,31,3.159e-05,0.042549,0.985905,0.050371,0.983499,0.983685,0.998858,0.994502,0.97249,0.9731,0.994374,0.967233,0.966999,81.58
3,32,2.871e-05,0.041843,0.985131,0.070683,0.975937,0.976383,0.9985,0.994502,0.957359,0.958913,0.994286,0.95253,0.951873,81.22
3,33,2.591e-05,0.038929,0.987108,0.080513,0.972499,0.973064,0.997852,0.993127,0.951857,0.953795,0.992826,0.945803,0.944997,81.77
3,34,2.321e-05,0.035727,0.987624,0.041735,0.98625,0.986357,0.998962,0.993814,0.97868,0.979012,0.993715,0.97261,0.972499,81.67
