fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
2,11,8.853e-05,0.051721,0.981693,0.025817,0.993469,0.993478,0.999572,0.995186,0.991753,0.991775,0.995172,0.986943,0.986937,56.47
2,12,8.645e-05,0.042781,0.984272,0.041527,0.984531,0.98473,0.999493,0.997937,0.971134,0.971869,0.997881,0.96941,0.969062,56.27
2,13,8.423e-05,0.042503,0.984529,0.023596,0.992094,0.992131,0.999726,0.997249,0.986942,0.987066,0.997222,0.984239,0.984187,56.59
2,14,8.187e-05,0.037868,0.985217,0.025338,0.991062,0.99112,0.999763,0.997937,0.984192,0.984396,0.997909,0.982217,0.982125,57.02
2,15,7.939e-05,0.03628,0.986592,0.023826,0.990718,0.990769,0.999632,0.996561,0.98488,0.985044,0.996523,0.981504,0.981437,57.14
3,1,9.99e-05,0.120705,0.95333,0.048474,0.982124,0.982361,0.999116,0.995189,0.969051,0.969859,0.995056,0.964578,0.964249,57.28
3,2,9.961e-05,0.091044,0.965535,0.028343,0.99175,0.991764,0.999633,0.993127,0.990371,0.990404,0.993103,0.983503,0.983499,56.91
3,3,9.911e-05,0.084148,0.969231,0.036045,0.988312,0.988428,0.999605,0.997938,0.97868,0.979096,0.997896,0.976805,0.976624,57.01
3,4,9.843e-05,0.072256,0.973786,0.034598,0.989,0.989108,0.999674,0.998625,0.979367,0.979771,0.998597,0.97818,0.977999,57.24
3,5,9.755e-05,0.067203,0.976708,0.050196,0.982812,0.983085,0.999297,0.998625,0.966988,0.968021,0.99858,0.966107,0.965624,56.86
3,6,9.649e-05,0.061152,0.97688,0.031502,0.987281,0.987272,0.999399,0.986254,0.988308,0.988292,0.986273,0.974564,0.974562,56.86
3,7,9.524e-05,0.05882,0.978169,0.029597,0.990718,0.990763,0.999445,0.995189,0.986245,0.986376,0.995142,0.981476,0.981437,56.83
3,8,9.382e-05,0.052956,0.981521,0.043339,0.983843,0.984073,0.999697,0.997938,0.969739,0.970588,0.997877,0.968071,0.967686,56.94
3,9,9.222e-05,0.050623,0.982209,0.031224,0.989343,0.989365,0.999365,0.991065,0.98762,0.987671,0.991028,0.978693,0.978687,56.82
3,10,9.045e-05,0.049093,0.982553,0.099595,0.968374,0.969333,0.998956,0.999313,0.937414,0.9411,0.999267,0.938545,0.936747,57.07
3,11,8.853e-05,0.040194,0.984529,0.048851,0.980749,0.980874,0.998809,0.986942,0.974553,0.974881,0.986769,0.961572,0.961499,57.23
3,12,8.645e-05,0.04346,0.983756,0.039815,0.985218,0.985379,0.99944,0.995876,0.974553,0.975101,0.995784,0.970657,0.970436,56.77
3,13,8.423e-05,0.048233,0.983326,0.031161,0.988312,0.988396,0.999723,0.995189,0.981431,0.981695,0.995119,0.976716,0.976624,56.95
3,14,8.187e-05,0.03842,0.986162,0.034836,0.989343,0.989438,0.999484,0.997938,0.980743,0.981081,0.997901,0.978831,0.978687,56.87
3,15,7.939e-05,0.037507,0.987022,0.035655,0.989343,0.989416,0.999519,0.995876,0.982806,0.983039,0.995819,0.97877,0.978687,57.43
3,16,7.679e-05,0.038836,0.987022,0.047208,0.981437,0.981744,0.999636,0.997938,0.964924,0.966068,0.997866,0.963398,0.962873,56.8
3,17,7.409e-05,0.039181,0.986334,0.021637,0.993469,0.993504,0.99982,0.998625,0.988308,0.988435,0.99861,0.98699,0.986937,56.96
3,18,7.129e-05,0.031347,0.990288,0.020962,0.992437,0.992466,0.999779,0.995876,0.988996,0.989078,0.995845,0.984898,0.984874,56.83
3,19,6.841e-05,0.032852,0.988225,0.028401,0.988656,0.988733,0.999686,0.995189,0.982118,0.982361,0.995122,0.977395,0.977312,56.83
3,20,6.545e-05,0.029592,0.989257,0.02467,0.99175,0.991798,0.999743,0.997251,0.986245,0.986404,0.997218,0.983559,0.983499,56.94
3,21,6.243e-05,0.02147,0.99278,0.020339,0.992437,0.992461,0.999721,0.995189,0.989684,0.989747,0.995159,0.984889,0.984874,56.52
3,22,5.937e-05,0.02226,0.993124,0.020826,0.993125,0.993155,0.999739,0.997251,0.988996,0.989093,0.997226,0.986283,0.98625,57.13
3,23,5.627e-05,0.02662,0.990632,0.040558,0.985906,0.986088,0.999708,0.998625,0.973177,0.973861,0.998589,0.972126,0.971811,57.15
3,24,5.314e-05,0.021145,0.991921,0.028424,0.991062,0.991126,0.999711,0.997938,0.984182,0.984407,0.997908,0.982217,0.982124,57.31
3,25,5e-05,0.0204,0.992437,0.032473,0.987625,0.987747,0.99969,0.997251,0.977992,0.978422,0.997195,0.97543,0.975249,57.25
3,26,4.686e-05,0.020406,0.993038,0.036951,0.987968,0.988083,0.999731,0.997251,0.97868,0.979082,0.997197,0.976105,0.975937,57.11
3,27,4.373e-05,0.020171,0.993038,0.022933,0.992094,0.992137,0.999772,0.997251,0.986933,0.987075,0.99722,0.984239,0.984187,57.04
4,1,9.99e-05,0.119744,0.953073,0.048015,0.980062,0.980232,0.998969,0.988316,0.971802,0.972279,0.988112,0.960254,0.960124,57.24
4,2,9.961e-05,0.089589,0.963558,0.063741,0.976968,0.977418,0.999023,0.996564,0.957359,0.958995,0.996421,0.954669,0.953935,56.86
