fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
4,23,5.627e-05,0.028027,0.99003,0.027309,0.990031,0.990133,0.999922,1.0,0.980055,0.980458,1.0,0.980257,0.980062,58.3
4,24,5.314e-05,0.020978,0.992007,0.024784,0.989687,0.989782,0.999929,0.998625,0.980743,0.981094,0.998599,0.979531,0.979374,58.38
4,25,5e-05,0.023994,0.992007,0.025882,0.989343,0.989438,0.99985,0.997938,0.980743,0.981081,0.997901,0.978831,0.978687,58.5
4,26,4.686e-05,0.01881,0.994499,0.019441,0.994156,0.994184,0.999819,0.998625,0.989684,0.989782,0.998612,0.988352,0.988312,58.42
4,27,4.373e-05,0.01951,0.992609,0.029312,0.988312,0.988428,0.999793,0.997938,0.97868,0.979096,0.997896,0.976805,0.976624,58.28
4,28,4.063e-05,0.019691,0.993382,0.019852,0.993812,0.99384,0.999758,0.997938,0.989684,0.989775,0.99792,0.987658,0.987625,57.93
4,29,3.757e-05,0.019215,0.993038,0.028873,0.990031,0.990099,0.999521,0.996564,0.983494,0.983718,0.996516,0.980145,0.980062,58.34
4,30,3.455e-05,0.013447,0.995789,0.027594,0.991062,0.991132,0.999781,0.998625,0.983494,0.983751,0.998603,0.982237,0.982124,58.23
5,1,9.99e-05,0.120088,0.953678,0.052396,0.982462,0.982647,0.9987,0.993122,0.971802,0.972391,0.992973,0.965144,0.964924,58.32
5,2,9.961e-05,0.090441,0.964421,0.087682,0.965612,0.966667,0.998969,0.997249,0.933975,0.937904,0.997063,0.933094,0.931224,58.42
5,3,9.911e-05,0.083827,0.968116,0.070357,0.974897,0.975462,0.999024,0.997937,0.951857,0.953978,0.997837,0.950804,0.949794,58.53
5,4,9.843e-05,0.067451,0.973788,0.076864,0.974897,0.975495,0.999096,0.999312,0.950481,0.952787,0.999277,0.950928,0.949794,58.21
5,5,9.755e-05,0.065222,0.97671,0.046812,0.985557,0.985705,0.999172,0.995873,0.975241,0.975741,0.995787,0.971321,0.971114,58.32
5,6,9.649e-05,0.060936,0.97671,0.088951,0.967675,0.968688,0.999001,1.0,0.935351,0.939276,1.0,0.937312,0.935351,58.18
5,7,9.524e-05,0.056607,0.978085,0.033487,0.987964,0.988067,0.999394,0.996561,0.979367,0.979716,0.996501,0.976073,0.975928,58.36
5,8,9.382e-05,0.049495,0.980749,0.037354,0.98934,0.989431,0.999419,0.997937,0.980743,0.981068,0.997901,0.978824,0.97868,57.86
5,9,9.222e-05,0.055249,0.979804,0.047386,0.983494,0.983729,0.999268,0.997937,0.969051,0.96992,0.997875,0.967391,0.966988,58.25
5,10,9.045e-05,0.04981,0.981609,0.044987,0.982118,0.982397,0.999441,0.997937,0.9663,0.967333,0.997869,0.964719,0.964237,58.01
5,11,8.853e-05,0.044165,0.983929,0.047359,0.984182,0.984311,0.999042,0.992435,0.975928,0.976319,0.992308,0.968495,0.968363,57.88
5,12,8.645e-05,0.047177,0.981007,0.045086,0.983494,0.983718,0.999404,0.997249,0.969739,0.970549,0.997171,0.967354,0.966988,58.01
5,13,8.423e-05,0.044502,0.984015,0.032363,0.988652,0.988749,0.999634,0.997249,0.980055,0.980392,0.997201,0.977448,0.977304,58.03
5,14,8.187e-05,0.034204,0.987625,0.039509,0.986245,0.986395,0.99955,0.997249,0.975241,0.975774,0.997187,0.972725,0.97249,57.96
5,15,7.939e-05,0.038105,0.98625,0.028884,0.991059,0.991114,0.999587,0.997249,0.984869,0.985054,0.997214,0.982194,0.982118,58.23
5,16,7.679e-05,0.03773,0.986421,0.060525,0.981431,0.981757,0.999396,0.999312,0.963549,0.964807,0.999287,0.963477,0.962861,58.17
5,17,7.409e-05,0.037848,0.986851,0.033182,0.989684,0.989733,0.999318,0.994498,0.984869,0.985014,0.994444,0.979413,0.979367,58.24
5,18,7.129e-05,0.027815,0.990117,0.03545,0.988996,0.989093,0.999523,0.997937,0.980055,0.980405,0.997899,0.978148,0.977992,58.2
5,19,6.841e-05,0.032133,0.988742,0.024893,0.99381,0.99384,0.999668,0.998624,0.988996,0.989101,0.998611,0.987666,0.98762,58.09
5,20,6.545e-05,0.029247,0.989859,0.031194,0.988652,0.988733,0.999685,0.995873,0.981431,0.981695,0.995813,0.977406,0.977304,57.65
5,21,6.243e-05,0.023638,0.992179,0.071438,0.977648,0.978107,0.99929,0.998624,0.956671,0.958416,0.998564,0.956138,0.955296,58.09
5,22,5.937e-05,0.024119,0.990718,0.04429,0.984525,0.984751,0.999645,0.999312,0.969739,0.970608,0.999291,0.969475,0.969051,58.43
5,23,5.627e-05,0.025942,0.990203,0.045228,0.984869,0.985095,0.999787,1.0,0.969739,0.970628,1.0,0.970183,0.969739,58.04
